"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"DNK","STINT","TOT","PC_PA","M","2020-09",-0.23,
"DNK","STINT","TOT","PC_PA","M","2020-10",-0.22,
"DNK","STINT","TOT","PC_PA","M","2020-11",-0.23,
"DNK","STINT","TOT","PC_PA","M","2020-12",-0.22,
"DNK","STINT","TOT","PC_PA","M","2021-01",-0.24,
"DNK","STINT","TOT","PC_PA","M","2021-02",-0.23,
"DNK","STINT","TOT","PC_PA","M","2021-03",-0.21,
"DNK","STINT","TOT","PC_PA","M","2021-04",-0.21,
"DNK","STINT","TOT","PC_PA","M","2021-05",-0.21,
"DNK","STINT","TOT","PC_PA","M","2021-06",-0.21,
"DNK","STINT","TOT","PC_PA","M","2021-07",-0.21,
"DNK","STINT","TOT","PC_PA","M","2021-08",-0.21,
"ISR","STINT","TOT","PC_PA","M","2011-01",2.052105,
"ISR","STINT","TOT","PC_PA","M","2011-02",2.319,
"ISR","STINT","TOT","PC_PA","M","2011-03",2.684545,
"ISR","STINT","TOT","PC_PA","M","2011-04",3.102308,
"ISR","STINT","TOT","PC_PA","M","2011-05",3.090476,
"ISR","STINT","TOT","PC_PA","M","2011-06",3.240556,
"ISR","STINT","TOT","PC_PA","M","2011-07",3.21619,
"ISR","STINT","TOT","PC_PA","M","2011-08",3.063636,
"ISR","STINT","TOT","PC_PA","M","2011-09",2.815625,
"ISR","STINT","TOT","PC_PA","M","2011-10",2.686111,
"ISR","STINT","TOT","PC_PA","M","2011-11",2.702273,
"ISR","STINT","TOT","PC_PA","M","2011-12",2.618571,
"ISR","STINT","TOT","PC_PA","M","2012-01",2.474,
"ISR","STINT","TOT","PC_PA","M","2012-02",2.428421,
"ISR","STINT","TOT","PC_PA","M","2012-03",2.518824,
"ISR","STINT","TOT","PC_PA","M","2012-04",2.541053,
"ISR","STINT","TOT","PC_PA","M","2012-05",2.493182,
"ISR","STINT","TOT","PC_PA","M","2012-06",2.332941,
"ISR","STINT","TOT","PC_PA","M","2012-07",2.086364,
"ISR","STINT","TOT","PC_PA","M","2012-08",2.074091,
"ISR","STINT","TOT","PC_PA","M","2012-09",2.168333,
"ISR","STINT","TOT","PC_PA","M","2012-10",2.138,
"ISR","STINT","TOT","PC_PA","M","2012-11",1.897222,
"ISR","STINT","TOT","PC_PA","M","2012-12",1.870909,
"ISR","STINT","TOT","PC_PA","M","2013-01",1.715455,
"ISR","STINT","TOT","PC_PA","M","2013-02",1.71375,
"ISR","STINT","TOT","PC_PA","M","2013-03",1.661111,
"ISR","STINT","TOT","PC_PA","M","2013-04",1.705789,
"ISR","STINT","TOT","PC_PA","M","2013-05",1.478824,
"ISR","STINT","TOT","PC_PA","M","2013-06",1.236667,
"ISR","STINT","TOT","PC_PA","M","2013-07",1.209091,
"ISR","STINT","TOT","PC_PA","M","2013-08",1.198036,
"ISR","STINT","TOT","PC_PA","M","2013-09",1.160362,
"ISR","STINT","TOT","PC_PA","M","2013-10",0.969928,
"ISR","STINT","TOT","PC_PA","M","2013-11",0.896269,
"ISR","STINT","TOT","PC_PA","M","2013-12",0.89519,
"ISR","STINT","TOT","PC_PA","M","2014-01",0.950073,
"ISR","STINT","TOT","PC_PA","M","2014-02",0.895856,
"ISR","STINT","TOT","PC_PA","M","2014-03",0.679125,
"ISR","STINT","TOT","PC_PA","M","2014-04",0.708749,
"ISR","STINT","TOT","PC_PA","M","2014-05",0.650871,
"ISR","STINT","TOT","PC_PA","M","2014-06",0.658703,
"ISR","STINT","TOT","PC_PA","M","2014-07",0.663872,
"ISR","STINT","TOT","PC_PA","M","2014-08",0.429697,
"ISR","STINT","TOT","PC_PA","M","2014-09",0.246365,
"ISR","STINT","TOT","PC_PA","M","2014-10",0.223835,
"ISR","STINT","TOT","PC_PA","M","2014-11",0.216616,
"ISR","STINT","TOT","PC_PA","M","2014-12",0.234654,
"ISR","STINT","TOT","PC_PA","M","2015-01",0.234601,
"ISR","STINT","TOT","PC_PA","M","2015-02",0.21067,
"ISR","STINT","TOT","PC_PA","M","2015-03",0.111232,
"ISR","STINT","TOT","PC_PA","M","2015-04",0.097762,
"ISR","STINT","TOT","PC_PA","M","2015-05",0.08702,
"ISR","STINT","TOT","PC_PA","M","2015-06",0.114789,
"ISR","STINT","TOT","PC_PA","M","2015-07",0.101912,
"ISR","STINT","TOT","PC_PA","M","2015-08",0.097983,
"ISR","STINT","TOT","PC_PA","M","2015-09",0.080002,
"ISR","STINT","TOT","PC_PA","M","2015-10",0.092436,
"ISR","STINT","TOT","PC_PA","M","2015-11",0.13234,
"ISR","STINT","TOT","PC_PA","M","2015-12",0.115552,
"ISR","STINT","TOT","PC_PA","M","2016-01",0.089136,
"ISR","STINT","TOT","PC_PA","M","2016-02",0.071796,
"ISR","STINT","TOT","PC_PA","M","2016-03",0.095433,
"ISR","STINT","TOT","PC_PA","M","2016-04",0.11043,
"ISR","STINT","TOT","PC_PA","M","2016-05",0.102796,
"ISR","STINT","TOT","PC_PA","M","2016-06",0.08867,
"ISR","STINT","TOT","PC_PA","M","2016-07",0.111531,
"ISR","STINT","TOT","PC_PA","M","2016-08",0.120824,
"ISR","STINT","TOT","PC_PA","M","2016-09",0.11507,
"ISR","STINT","TOT","PC_PA","M","2016-10",0.114457,
"ISR","STINT","TOT","PC_PA","M","2016-11",0.136484,
"ISR","STINT","TOT","PC_PA","M","2016-12",0.120556,
"ISR","STINT","TOT","PC_PA","M","2017-01",0.131057,
"ISR","STINT","TOT","PC_PA","M","2017-02",0.121881,
"ISR","STINT","TOT","PC_PA","M","2017-03",0.114542,
"ISR","STINT","TOT","PC_PA","M","2017-04",0.104261,
"ISR","STINT","TOT","PC_PA","M","2017-05",0.115237,
"ISR","STINT","TOT","PC_PA","M","2017-06",0.10702,
"ISR","STINT","TOT","PC_PA","M","2017-07",0.118849,
"ISR","STINT","TOT","PC_PA","M","2017-08",0.127811,
"ISR","STINT","TOT","PC_PA","M","2017-09",0.103609,
"ISR","STINT","TOT","PC_PA","M","2017-10",0.083093,
"ISR","STINT","TOT","PC_PA","M","2017-11",0.128525,
"ISR","STINT","TOT","PC_PA","M","2017-12",0.127631,
"ISR","STINT","TOT","PC_PA","M","2018-01",0.1149,
"ISR","STINT","TOT","PC_PA","M","2018-02",0.110462,
"ISR","STINT","TOT","PC_PA","M","2018-03",0.126116,
"ISR","STINT","TOT","PC_PA","M","2018-04",0.127337,
"ISR","STINT","TOT","PC_PA","M","2018-05",0.127228,
"ISR","STINT","TOT","PC_PA","M","2018-06",0.106736,
"ISR","STINT","TOT","PC_PA","M","2018-07",0.115311,
"ISR","STINT","TOT","PC_PA","M","2018-08",0.122832,
"ISR","STINT","TOT","PC_PA","M","2018-09",0.121483,
"ISR","STINT","TOT","PC_PA","M","2018-10",0.148397,
"ISR","STINT","TOT","PC_PA","M","2018-11",0.165522,
"ISR","STINT","TOT","PC_PA","M","2018-12",0.276613,
"ISR","STINT","TOT","PC_PA","M","2019-01",0.250226,
"ISR","STINT","TOT","PC_PA","M","2019-02",0.258659,
"ISR","STINT","TOT","PC_PA","M","2019-03",0.251653,
"ISR","STINT","TOT","PC_PA","M","2019-04",0.266517,
"ISR","STINT","TOT","PC_PA","M","2019-05",0.301441,
"ISR","STINT","TOT","PC_PA","M","2019-06",0.282128,
"ISR","STINT","TOT","PC_PA","M","2019-07",0.268126,
"ISR","STINT","TOT","PC_PA","M","2019-08",0.233458,
"ISR","STINT","TOT","PC_PA","M","2019-09",0.17,
"ISR","STINT","TOT","PC_PA","M","2019-10",0.2,
"ISR","STINT","TOT","PC_PA","M","2019-11",0.14,
"ISR","STINT","TOT","PC_PA","M","2019-12",0.18,
"ISR","STINT","TOT","PC_PA","M","2020-01",0.19,
"ISR","STINT","TOT","PC_PA","M","2020-02",0.18,
"ISR","STINT","TOT","PC_PA","M","2020-03",0.19,
"ISR","STINT","TOT","PC_PA","M","2020-04",0.09,
"ISR","STINT","TOT","PC_PA","M","2020-05",0.06,
"ISR","STINT","TOT","PC_PA","M","2020-06",0.05,
"ISR","STINT","TOT","PC_PA","M","2020-07",0.04,
"ISR","STINT","TOT","PC_PA","M","2020-08",0.05,
"ISR","STINT","TOT","PC_PA","M","2020-09",0.06,
"ISR","STINT","TOT","PC_PA","M","2020-10",0.03,
"ISR","STINT","TOT","PC_PA","M","2020-11",0.03,
"ISR","STINT","TOT","PC_PA","M","2020-12",0.05,
"ISR","STINT","TOT","PC_PA","M","2021-01",-0.08,
"ISR","STINT","TOT","PC_PA","M","2021-02",-0.03,
"ISR","STINT","TOT","PC_PA","M","2021-03",-0.05,
"ISR","STINT","TOT","PC_PA","M","2021-04",0.02,
"ISR","STINT","TOT","PC_PA","M","2021-05",0.03,
"ISR","STINT","TOT","PC_PA","M","2021-06",0.03,
"ISR","STINT","TOT","PC_PA","M","2021-07",-0.01,
"ISR","STINT","TOT","PC_PA","M","2021-08",-0.01,
"GBR","STINT","TOT","PC_PA","M","2011-01",0.76866,
"GBR","STINT","TOT","PC_PA","M","2011-02",0.79962,
"GBR","STINT","TOT","PC_PA","M","2011-03",0.80913,
"GBR","STINT","TOT","PC_PA","M","2011-04",0.82096,
"GBR","STINT","TOT","PC_PA","M","2011-05",0.82344,
"GBR","STINT","TOT","PC_PA","M","2011-06",0.82512,
"GBR","STINT","TOT","PC_PA","M","2011-07",0.8289,
"GBR","STINT","TOT","PC_PA","M","2011-08",0.85782,
"GBR","STINT","TOT","PC_PA","M","2011-09",0.9181,
"GBR","STINT","TOT","PC_PA","M","2011-10",0.96991,
"GBR","STINT","TOT","PC_PA","M","2011-11",1.01182,
"GBR","STINT","TOT","PC_PA","M","2011-12",1.06148,
"GBR","STINT","TOT","PC_PA","M","2012-01",1.08709,
"GBR","STINT","TOT","PC_PA","M","2012-02",1.07249,
"GBR","STINT","TOT","PC_PA","M","2012-03",1.03757,
"GBR","STINT","TOT","PC_PA","M","2012-04",1.01792,
"GBR","STINT","TOT","PC_PA","M","2012-05",1.005,
"GBR","STINT","TOT","PC_PA","M","2012-06",0.94978,
"GBR","STINT","TOT","PC_PA","M","2012-07",0.81735,
"GBR","STINT","TOT","PC_PA","M","2012-08",0.70481,
"GBR","STINT","TOT","PC_PA","M","2012-09",0.64803,
"GBR","STINT","TOT","PC_PA","M","2012-10",0.54397,
"GBR","STINT","TOT","PC_PA","M","2012-11",0.52452,
"GBR","STINT","TOT","PC_PA","M","2012-12",0.51848,
"GBR","STINT","TOT","PC_PA","M","2013-01",0.51228,
"GBR","STINT","TOT","PC_PA","M","2013-02",0.50988,
"GBR","STINT","TOT","PC_PA","M","2013-03",0.50688,
"GBR","STINT","TOT","PC_PA","M","2013-04",0.50557,
"GBR","STINT","TOT","PC_PA","M","2013-05",0.50563,
"GBR","STINT","TOT","PC_PA","M","2013-06",0.50794,
"GBR","STINT","TOT","PC_PA","M","2013-07",0.50944,
"GBR","STINT","TOT","PC_PA","M","2013-08",0.51262,
"GBR","STINT","TOT","PC_PA","M","2013-09",0.51688,
"GBR","STINT","TOT","PC_PA","M","2013-10",0.51663,
"GBR","STINT","TOT","PC_PA","M","2013-11",0.52344,
"GBR","STINT","TOT","PC_PA","M","2013-12",0.52474,
"GBR","STINT","TOT","PC_PA","M","2014-01",0.52093,
"GBR","STINT","TOT","PC_PA","M","2014-02",0.52153,
"GBR","STINT","TOT","PC_PA","M","2014-03",0.52157,
"GBR","STINT","TOT","PC_PA","M","2014-04",0.52665,
"GBR","STINT","TOT","PC_PA","M","2014-05",0.52744,
"GBR","STINT","TOT","PC_PA","M","2014-06",0.54394,
"GBR","STINT","TOT","PC_PA","M","2014-07",0.55641,
"GBR","STINT","TOT","PC_PA","M","2014-08",0.56119,
"GBR","STINT","TOT","PC_PA","M","2014-09",0.56291,
"GBR","STINT","TOT","PC_PA","M","2014-10",0.55836,
"GBR","STINT","TOT","PC_PA","M","2014-11",0.55628,
"GBR","STINT","TOT","PC_PA","M","2014-12",0.55818,
"GBR","STINT","TOT","PC_PA","M","2015-01",0.5626,
"GBR","STINT","TOT","PC_PA","M","2015-02",0.56363,
"GBR","STINT","TOT","PC_PA","M","2015-03",0.56436,
"GBR","STINT","TOT","PC_PA","M","2015-04",0.5695,
"GBR","STINT","TOT","PC_PA","M","2015-05",0.56798,
"GBR","STINT","TOT","PC_PA","M","2015-06",0.57188,
"GBR","STINT","TOT","PC_PA","M","2015-07",0.58084,
"GBR","STINT","TOT","PC_PA","M","2015-08",0.5867,
"GBR","STINT","TOT","PC_PA","M","2015-09",0.58576,
"GBR","STINT","TOT","PC_PA","M","2015-10",0.58006,
"GBR","STINT","TOT","PC_PA","M","2015-11",0.57371,
"GBR","STINT","TOT","PC_PA","M","2015-12",0.58277,
"GBR","STINT","TOT","PC_PA","M","2016-01",0.58976,
"GBR","STINT","TOT","PC_PA","M","2016-02",0.59073,
"GBR","STINT","TOT","PC_PA","M","2016-03",0.58825,
"GBR","STINT","TOT","PC_PA","M","2016-04",0.5889,
"GBR","STINT","TOT","PC_PA","M","2016-05",0.58929,
"GBR","STINT","TOT","PC_PA","M","2016-06",0.57468,
"GBR","STINT","TOT","PC_PA","M","2016-07",0.5136,
"GBR","STINT","TOT","PC_PA","M","2016-08",0.40613,
"GBR","STINT","TOT","PC_PA","M","2016-09",0.37907,
"GBR","STINT","TOT","PC_PA","M","2016-10",0.3975,
"GBR","STINT","TOT","PC_PA","M","2016-11",0.39773,
"GBR","STINT","TOT","PC_PA","M","2016-12",0.37226,
"GBR","STINT","TOT","PC_PA","M","2017-01",0.3621,
"GBR","STINT","TOT","PC_PA","M","2017-02",0.35674,
"GBR","STINT","TOT","PC_PA","M","2017-03",0.34567,
"GBR","STINT","TOT","PC_PA","M","2017-04",0.33513,
"GBR","STINT","TOT","PC_PA","M","2017-05",0.31081,
"GBR","STINT","TOT","PC_PA","M","2017-06",0.29442,
"GBR","STINT","TOT","PC_PA","M","2017-07",0.2931,
"GBR","STINT","TOT","PC_PA","M","2017-08",0.28119,
"GBR","STINT","TOT","PC_PA","M","2017-09",0.30911,
"GBR","STINT","TOT","PC_PA","M","2017-10",0.38187,
"GBR","STINT","TOT","PC_PA","M","2017-11",0.51857,
"GBR","STINT","TOT","PC_PA","M","2017-12",0.51871,
"GBR","STINT","TOT","PC_PA","M","2018-01",0.5225,
"GBR","STINT","TOT","PC_PA","M","2018-02",0.54683,
"GBR","STINT","TOT","PC_PA","M","2018-03",0.62842,
"GBR","STINT","TOT","PC_PA","M","2018-04",0.75629,
"GBR","STINT","TOT","PC_PA","M","2018-05",0.64355,
"GBR","STINT","TOT","PC_PA","M","2018-06",0.63868,
"GBR","STINT","TOT","PC_PA","M","2018-07",0.74619,
"GBR","STINT","TOT","PC_PA","M","2018-08",0.80519,
"GBR","STINT","TOT","PC_PA","M","2018-09",0.80093,
"GBR","STINT","TOT","PC_PA","M","2018-10",0.80618,
"GBR","STINT","TOT","PC_PA","M","2018-11",0.87483,
"GBR","STINT","TOT","PC_PA","M","2018-12",0.90444,
"GBR","STINT","TOT","PC_PA","M","2019-01",0.91822,
"GBR","STINT","TOT","PC_PA","M","2019-02",0.87598,
"GBR","STINT","TOT","PC_PA","M","2019-03",0.84,
"GBR","STINT","TOT","PC_PA","M","2019-04",0.82,
"GBR","STINT","TOT","PC_PA","M","2019-05",0.8,
"GBR","STINT","TOT","PC_PA","M","2019-06",0.78,
"GBR","STINT","TOT","PC_PA","M","2019-07",0.77,
"GBR","STINT","TOT","PC_PA","M","2019-08",0.76,
"GBR","STINT","TOT","PC_PA","M","2019-09",0.77,
"GBR","STINT","TOT","PC_PA","M","2019-10",0.78,
"GBR","STINT","TOT","PC_PA","M","2019-11",0.79,
"GBR","STINT","TOT","PC_PA","M","2019-12",0.79,
"GBR","STINT","TOT","PC_PA","M","2020-01",0.74,
"GBR","STINT","TOT","PC_PA","M","2020-02",0.75,
"GBR","STINT","TOT","PC_PA","M","2020-03",0.53,
"GBR","STINT","TOT","PC_PA","M","2020-04",0.65,
"GBR","STINT","TOT","PC_PA","M","2020-05",0.33,
"GBR","STINT","TOT","PC_PA","M","2020-06",0.19,
"GBR","STINT","TOT","PC_PA","M","2020-07",0.1,
"GBR","STINT","TOT","PC_PA","M","2020-08",0.07,
"GBR","STINT","TOT","PC_PA","M","2020-09",0.06,
"GBR","STINT","TOT","PC_PA","M","2020-10",0.05,
"GBR","STINT","TOT","PC_PA","M","2020-11",0.04,
"GBR","STINT","TOT","PC_PA","M","2020-12",0.03,
"GBR","STINT","TOT","PC_PA","M","2021-01",0.03,
"GBR","STINT","TOT","PC_PA","M","2021-02",0.05,
"GBR","STINT","TOT","PC_PA","M","2021-03",0.08,
"GBR","STINT","TOT","PC_PA","M","2021-04",0.09,
"GBR","STINT","TOT","PC_PA","M","2021-05",0.08,
"GBR","STINT","TOT","PC_PA","M","2021-06",0.08,
"GBR","STINT","TOT","PC_PA","M","2021-07",0.08,
"GBR","STINT","TOT","PC_PA","M","2021-08",0.07,
"BEL","STINT","TOT","PC_PA","M","2011-01",1.0172,
"BEL","STINT","TOT","PC_PA","M","2011-02",1.0867,
"BEL","STINT","TOT","PC_PA","M","2011-03",1.1755,
"BEL","STINT","TOT","PC_PA","M","2011-04",1.3212,
"BEL","STINT","TOT","PC_PA","M","2011-05",1.4251,
"BEL","STINT","TOT","PC_PA","M","2011-06",1.4886,
"BEL","STINT","TOT","PC_PA","M","2011-07",1.5976,
"BEL","STINT","TOT","PC_PA","M","2011-08",1.5521,
"BEL","STINT","TOT","PC_PA","M","2011-09",1.5365,
"BEL","STINT","TOT","PC_PA","M","2011-10",1.5759,
"BEL","STINT","TOT","PC_PA","M","2011-11",1.4847,
"BEL","STINT","TOT","PC_PA","M","2011-12",1.4261,
"BEL","STINT","TOT","PC_PA","M","2012-01",1.2222,
"BEL","STINT","TOT","PC_PA","M","2012-02",1.0483,
"BEL","STINT","TOT","PC_PA","M","2012-03",0.8585,
"BEL","STINT","TOT","PC_PA","M","2012-04",0.7443,
"BEL","STINT","TOT","PC_PA","M","2012-05",0.6849,
"BEL","STINT","TOT","PC_PA","M","2012-06",0.6589,
"BEL","STINT","TOT","PC_PA","M","2012-07",0.497,
"BEL","STINT","TOT","PC_PA","M","2012-08",0.3324,
"BEL","STINT","TOT","PC_PA","M","2012-09",0.2463,
"BEL","STINT","TOT","PC_PA","M","2012-10",0.2079,
"BEL","STINT","TOT","PC_PA","M","2012-11",0.192,
"BEL","STINT","TOT","PC_PA","M","2012-12",0.1855,
"BEL","STINT","TOT","PC_PA","M","2013-01",0.2049,
"BEL","STINT","TOT","PC_PA","M","2013-02",0.2234,
"BEL","STINT","TOT","PC_PA","M","2013-03",0.2061,
"BEL","STINT","TOT","PC_PA","M","2013-04",0.2089,
"BEL","STINT","TOT","PC_PA","M","2013-05",0.2012,
"BEL","STINT","TOT","PC_PA","M","2013-06",0.2103,
"BEL","STINT","TOT","PC_PA","M","2013-07",0.2214,
"BEL","STINT","TOT","PC_PA","M","2013-08",0.2259,
"BEL","STINT","TOT","PC_PA","M","2013-09",0.2232,
"BEL","STINT","TOT","PC_PA","M","2013-10",0.2258,
"BEL","STINT","TOT","PC_PA","M","2013-11",0.2234,
"BEL","STINT","TOT","PC_PA","M","2013-12",0.2735,
"BEL","STINT","TOT","PC_PA","M","2014-01",0.292,
"BEL","STINT","TOT","PC_PA","M","2014-02",0.2881,
"BEL","STINT","TOT","PC_PA","M","2014-03",0.3053,
"BEL","STINT","TOT","PC_PA","M","2014-04",0.3297,
"BEL","STINT","TOT","PC_PA","M","2014-05",0.3246,
"BEL","STINT","TOT","PC_PA","M","2014-06",0.2414,
"BEL","STINT","TOT","PC_PA","M","2014-07",0.205,
"BEL","STINT","TOT","PC_PA","M","2014-08",0.1916,
"BEL","STINT","TOT","PC_PA","M","2014-09",0.0971,
"BEL","STINT","TOT","PC_PA","M","2014-10",0.0826,
"BEL","STINT","TOT","PC_PA","M","2014-11",0.0809,
"BEL","STINT","TOT","PC_PA","M","2014-12",0.0809,
"BEL","STINT","TOT","PC_PA","M","2015-01",0.0627,
"BEL","STINT","TOT","PC_PA","M","2015-02",0.0482,
"BEL","STINT","TOT","PC_PA","M","2015-03",0.0272,
"BEL","STINT","TOT","PC_PA","M","2015-04",0.0047,
"BEL","STINT","TOT","PC_PA","M","2015-05",-0.0104,
"BEL","STINT","TOT","PC_PA","M","2015-06",-0.0139,
"BEL","STINT","TOT","PC_PA","M","2015-07",-0.0187,
"BEL","STINT","TOT","PC_PA","M","2015-08",-0.0277,
"BEL","STINT","TOT","PC_PA","M","2015-09",-0.037,
"BEL","STINT","TOT","PC_PA","M","2015-10",-0.0536,
"BEL","STINT","TOT","PC_PA","M","2015-11",-0.0876,
"BEL","STINT","TOT","PC_PA","M","2015-12",-0.1263,
"BEL","STINT","TOT","PC_PA","M","2016-01",-0.1461,
"BEL","STINT","TOT","PC_PA","M","2016-02",-0.1836,
"BEL","STINT","TOT","PC_PA","M","2016-03",-0.2285,
"BEL","STINT","TOT","PC_PA","M","2016-04",-0.2492,
"BEL","STINT","TOT","PC_PA","M","2016-05",-0.2572,
"BEL","STINT","TOT","PC_PA","M","2016-06",-0.2679,
"BEL","STINT","TOT","PC_PA","M","2016-07",-0.2945,
"BEL","STINT","TOT","PC_PA","M","2016-08",-0.2982,
"BEL","STINT","TOT","PC_PA","M","2016-09",-0.3016,
"BEL","STINT","TOT","PC_PA","M","2016-10",-0.309,
"BEL","STINT","TOT","PC_PA","M","2016-11",-0.3127,
"BEL","STINT","TOT","PC_PA","M","2016-12",-0.3158,
"BEL","STINT","TOT","PC_PA","M","2017-01",-0.3255,
"BEL","STINT","TOT","PC_PA","M","2017-02",-0.3286,
"BEL","STINT","TOT","PC_PA","M","2017-03",-0.3293,
"BEL","STINT","TOT","PC_PA","M","2017-04",-0.3304,
"BEL","STINT","TOT","PC_PA","M","2017-05",-0.3295,
"BEL","STINT","TOT","PC_PA","M","2017-06",-0.33,
"BEL","STINT","TOT","PC_PA","M","2017-07",-0.3304,
"BEL","STINT","TOT","PC_PA","M","2017-08",-0.3291,
"BEL","STINT","TOT","PC_PA","M","2017-09",-0.3294,
"BEL","STINT","TOT","PC_PA","M","2017-10",-0.3295,
"BEL","STINT","TOT","PC_PA","M","2017-11",-0.329,
"BEL","STINT","TOT","PC_PA","M","2017-12",-0.3279,
"BEL","STINT","TOT","PC_PA","M","2018-01",-0.3285,
"BEL","STINT","TOT","PC_PA","M","2018-02",-0.3285,
"BEL","STINT","TOT","PC_PA","M","2018-03",-0.3279,
"BEL","STINT","TOT","PC_PA","M","2018-04",-0.3285,
"BEL","STINT","TOT","PC_PA","M","2018-05",-0.3252,
"BEL","STINT","TOT","PC_PA","M","2018-06",-0.322,
"BEL","STINT","TOT","PC_PA","M","2018-07",-0.3207,
"BEL","STINT","TOT","PC_PA","M","2018-08",-0.319,
"BEL","STINT","TOT","PC_PA","M","2018-09",-0.3188,
"BEL","STINT","TOT","PC_PA","M","2018-10",-0.3177,
"BEL","STINT","TOT","PC_PA","M","2018-11",-0.3164,
"BEL","STINT","TOT","PC_PA","M","2018-12",-0.3119,
"BEL","STINT","TOT","PC_PA","M","2019-01",-0.308,
"BEL","STINT","TOT","PC_PA","M","2019-02",-0.3084,
"BEL","STINT","TOT","PC_PA","M","2019-03",-0.3092,
"BEL","STINT","TOT","PC_PA","M","2019-04",-0.3105,
"BEL","STINT","TOT","PC_PA","M","2019-05",-0.3119,
"BEL","STINT","TOT","PC_PA","M","2019-06",-0.3289,
"BEL","STINT","TOT","PC_PA","M","2019-07",-0.3649,
"BEL","STINT","TOT","PC_PA","M","2019-08",-0.4077,
"BEL","STINT","TOT","PC_PA","M","2019-09",-0.4176,
"BEL","STINT","TOT","PC_PA","M","2019-10",-0.4129,
"BEL","STINT","TOT","PC_PA","M","2019-11",-0.4013,
"BEL","STINT","TOT","PC_PA","M","2019-12",-0.3947,
"BEL","STINT","TOT","PC_PA","M","2020-01",-0.3911,
"BEL","STINT","TOT","PC_PA","M","2020-02",-0.4088,
"BEL","STINT","TOT","PC_PA","M","2020-03",-0.4166,
"BEL","STINT","TOT","PC_PA","M","2020-04",-0.254,
"BEL","STINT","TOT","PC_PA","M","2020-05",-0.272,
"BEL","STINT","TOT","PC_PA","M","2020-06",-0.376,
"BEL","STINT","TOT","PC_PA","M","2020-07",-0.4441,
"BEL","STINT","TOT","PC_PA","M","2020-08",-0.4797,
"BEL","STINT","TOT","PC_PA","M","2020-09",-0.4914,
"BEL","STINT","TOT","PC_PA","M","2020-10",-0.5091,
"BEL","STINT","TOT","PC_PA","M","2020-11",-0.5209,
"BEL","STINT","TOT","PC_PA","M","2020-12",-0.5381,
"BEL","STINT","TOT","PC_PA","M","2021-01",-0.5472,
"BEL","STINT","TOT","PC_PA","M","2021-02",-0.5411,
"BEL","STINT","TOT","PC_PA","M","2021-03",-0.5391,
"BEL","STINT","TOT","PC_PA","M","2021-04",-0.5382,
"BEL","STINT","TOT","PC_PA","M","2021-05",-0.5401,
"BEL","STINT","TOT","PC_PA","M","2021-06",-0.5429,
"BEL","STINT","TOT","PC_PA","M","2021-07",-0.5448,
"BEL","STINT","TOT","PC_PA","M","2021-08",-0.5476,
"RUS","STINT","TOT","PC_PA","M","2011-01",4.633,
"RUS","STINT","TOT","PC_PA","M","2011-02",4.599,
"RUS","STINT","TOT","PC_PA","M","2011-03",4.54,
"RUS","STINT","TOT","PC_PA","M","2011-04",4.78,
"RUS","STINT","TOT","PC_PA","M","2011-05",4.374,
"RUS","STINT","TOT","PC_PA","M","2011-06",4.857,
"RUS","STINT","TOT","PC_PA","M","2011-07",5.84,
"RUS","STINT","TOT","PC_PA","M","2011-08",5.056,
"RUS","STINT","TOT","PC_PA","M","2011-09",5.813,
"RUS","STINT","TOT","PC_PA","M","2011-10",6.932,
"RUS","STINT","TOT","PC_PA","M","2011-11",7.05,
"RUS","STINT","TOT","PC_PA","M","2011-12",7.42,
"RUS","STINT","TOT","PC_PA","M","2012-01",7.569,
"RUS","STINT","TOT","PC_PA","M","2012-02",7.25,
"RUS","STINT","TOT","PC_PA","M","2012-03",6.932,
"RUS","STINT","TOT","PC_PA","M","2012-04",7.3,
"RUS","STINT","TOT","PC_PA","M","2012-05",7.166,
"RUS","STINT","TOT","PC_PA","M","2012-06",7.4,
"RUS","STINT","TOT","PC_PA","M","2012-07",6.895,
"RUS","STINT","TOT","PC_PA","M","2012-08",7.16,
"RUS","STINT","TOT","PC_PA","M","2012-09",7.166,
"RUS","STINT","TOT","PC_PA","M","2012-10",7.509,
"RUS","STINT","TOT","PC_PA","M","2012-11",7.631,
"RUS","STINT","TOT","PC_PA","M","2012-12",7.507,
"RUS","STINT","TOT","PC_PA","M","2013-01",7.3,
"RUS","STINT","TOT","PC_PA","M","2013-02",7.546,
"RUS","STINT","TOT","PC_PA","M","2013-03",7.8,
"RUS","STINT","TOT","PC_PA","M","2013-04",7.3,
"RUS","STINT","TOT","PC_PA","M","2013-05",7.328,
"RUS","STINT","TOT","PC_PA","M","2013-06",7.7,
"RUS","STINT","TOT","PC_PA","M","2013-07",7.7,
"RUS","STINT","TOT","PC_PA","M","2013-08",7.7,
"RUS","STINT","TOT","PC_PA","M","2013-09",7.7,
"RUS","STINT","TOT","PC_PA","M","2013-10",7.186,
"RUS","STINT","TOT","PC_PA","M","2013-11",7.2,
"RUS","STINT","TOT","PC_PA","M","2013-12",7.413,
"RUS","STINT","TOT","PC_PA","M","2014-01",7.235,
"RUS","STINT","TOT","PC_PA","M","2014-02",7.386,
"RUS","STINT","TOT","PC_PA","M","2014-03",8.9,
"RUS","STINT","TOT","PC_PA","M","2014-04",8.46,
